loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,delinq_amnt,percent_funded
17000,13.79,579.29,50000.0,16.0,0,0,100.0
25000,16.0,878.94,174000.0,15.43,0,0,100.0
13000,9.63,417.23,56000.0,6.81,0,0,100.0
8000,8.0,250.69,37050.0,12.63,0,0,100.0
7500,9.32,239.61,52000.0,22.83,0,0,100.0
5000,12.53,167.34,53000.0,14.08,0,0,100.0
7000,9.63,224.66,48000.0,10.35,0,0,100.0
3000,9.32,95.85,45000.0,17.04,0,0,100.0
12000,9.32,383.37,54000.0,6.58,0,0,100.0
5000,11.89,165.82,24744.0,6.69,0,0,100.0
2000,12.84,67.24,15000.0,15.28,0,0,100.0
8000,13.79,272.61,173088.0,2.44,0,0,100.0
1600,14.74,55.26,10000.0,18.12,0,0,100.0
15000,9.63,481.42,42900.0,10.49,0,0,100.0
14500,13.16,317.44,57996.0,24.31,0,0,64.82758620689656
12000,11.89,397.97,94992.0,1.92,0,0,100.0
7000,9.32,223.63,30000.0,11.8,0,0,100.0
3500,13.79,67.3,83500.0,13.42,2,0,56.42857142857143
24000,17.26,521.56,180000.0,12.12,1,0,60.729166666666664
12075,13.47,409.62,113028.0,10.02,0,0,100.0
3125,13.47,106.01,50000.0,21.62,0,0,100.0
8000,13.47,271.39,38213.0,12.59,0,0,100.0
2500,15.68,87.51,32108.0,23.88,0,0,100.0
7750,9.32,247.59,81000.0,13.11,0,0,100.0
8000,9.63,256.76,45000.0,1.28,0,0,100.0
14000,9.63,449.32,75000.0,1.94,0,0,100.0
7500,13.47,254.42,65000.0,13.75,0,0,100.0
14000,11.89,464.3,108000.0,11.34,0,0,100.0
12000,13.47,165.38,37500.0,21.09,0,0,40.625
14000,17.58,503.19,86000.0,21.93,0,0,100.0
1750,11.89,58.04,52160.0,2.65,1,0,100.0
10400,12.21,346.48,83252.0,13.81,0,0,100.0
22000,17.58,790.73,202000.0,14.03,0,0,100.0
4000,14.11,136.92,75000.0,15.63,0,0,100.0
18000,14.74,621.67,56000.0,16.33,0,0,100.0
3000,9.32,95.85,53000.0,11.34,0,0,100.0
5000,8.0,156.69,34000.0,15.85,1,0,100.0
5000,7.68,155.96,32000.0,15.0,0,0,100.0
3200,16.0,112.51,20000.0,6.3,0,0,100.0
4500,11.89,149.24,52692.0,13.03,1,0,100.0
10000,12.84,252.14,35004.0,21.36,0,0,75.0
10000,12.53,334.67,90000.0,20.4,0,0,100.0
9600,13.16,324.2,22000.0,16.36,0,0,100.0
13000,9.32,415.31,90000.0,8.51,0,0,100.0
4800,13.79,163.57,77350.0,16.93,0,0,100.0
8000,12.21,266.52,35000.0,1.3,0,0,100.0
13650,14.42,469.33,63936.0,22.43,1,0,100.0
10000,14.42,343.83,55000.0,23.41,0,0,100.0
11200,13.16,378.23,63800.0,4.25,0,0,100.0
10000,13.79,340.76,36000.0,12.3,0,0,100.0
15000,14.11,513.44,63000.0,22.67,0,0,100.0
10800,8.0,338.43,135000.0,6.82,0,0,100.0
3200,9.63,102.71,41745.0,19.58,0,0,100.0
8000,8.0,250.69,99996.0,4.32,1,0,100.0
2400,9.32,76.68,54500.0,4.69,0,0,100.0
15250,13.16,515.0,72000.0,17.68,0,0,100.0
2500,7.68,77.98,63000.0,14.74,0,0,100.0
8000,9.63,256.76,51000.0,0.24,0,0,100.0
16000,12.21,533.04,58000.0,7.49,0,0,100.0
3000,9.32,95.85,24000.0,0.95,0,0,100.0
15000,13.16,506.56,31000.0,13.16,0,0,100.0
6000,12.53,200.8,54000.0,6.36,0,0,100.0
10500,15.68,367.52,60000.0,14.42,0,0,100.0
13000,14.74,448.98,35000.0,16.39,0,0,100.0
6000,7.68,187.15,200004.0,5.61,0,0,100.0
7000,13.79,238.53,70000.0,21.53,0,0,100.0
7600,8.0,238.16,33000.0,12.29,0,0,100.0
10000,14.74,345.37,125004.0,9.34,1,0,100.0
10000,9.32,319.47,165996.0,15.02,0,0,100.0
3600,7.37,111.77,42000.0,6.57,0,0,100.0
3600,9.63,115.54,82300.0,0.58,0,0,100.0
6000,13.16,202.63,47581.0,20.02,0,0,100.0
11400,13.79,115.86,63000.0,20.11,0,0,29.82456140350877
16000,16.0,215.34,66996.0,16.25,1,0,38.28125
6000,11.89,198.99,35004.0,11.55,0,0,100.0
15200,12.21,506.39,52000.0,19.32,0,0,100.0
14000,11.89,464.3,32000.0,17.81,0,0,100.0
8500,13.16,287.05,32000.0,3.9,0,0,100.0
10000,8.0,313.37,31200.0,7.62,0,0,100.0
10200,9.32,325.86,106000.0,0.17,0,0,100.0
6000,9.63,192.57,71599.0,9.49,0,0,100.0
15200,12.21,263.19,50000.0,7.25,0,0,51.973684210526315
10000,14.74,268.53,34000.0,13.59,0,0,77.75
10800,9.63,346.62,107000.0,9.41,0,0,100.0
6500,14.11,222.49,73000.0,11.59,0,0,100.0
18000,12.84,605.13,30144.0,12.74,0,0,100.0
20000,12.21,666.3,116004.0,9.22,0,0,100.0
5800,14.11,198.53,85000.0,4.62,0,0,100.0
5500,15.68,192.51,68000.0,11.42,1,0,100.0
5000,8.0,156.69,54996.0,7.53,0,0,100.0
15000,9.63,481.42,100000.0,4.81,0,0,100.0
18000,16.0,285.66,65000.0,15.88,0,0,45.138888888888886
15000,12.21,499.73,80600.0,3.48,0,0,100.0
8000,9.32,255.58,65000.0,1.94,0,0,100.0
9000,13.47,305.31,72000.0,12.85,1,0,100.0
5400,12.84,181.54,35000.0,23.07,0,0,100.0
12000,16.0,421.89,50004.0,11.33,0,0,100.0
6000,13.16,202.63,70000.0,23.91,0,0,100.0
1000,12.84,33.62,24000.0,24.35,0,0,100.0
15000,12.84,504.27,55000.0,14.99,0,0,100.0
2500,13.79,85.19,25800.0,14.93,0,0,100.0
1200,14.74,41.45,18300.0,2.56,0,0,100.0
15000,9.63,481.42,48000.0,12.57,0,0,100.0
4000,7.68,124.77,36300.0,0.93,0,0,100.0
3500,12.21,116.61,68004.0,17.82,0,0,100.0
20000,14.11,684.58,110000.0,13.18,1,0,100.0
6000,8.0,188.02,80000.0,7.75,0,0,100.0
8200,12.21,273.19,34000.0,8.72,0,0,100.0
7200,14.11,246.45,42996.0,13.62,0,0,100.0
6400,11.89,212.25,60000.0,1.62,0,0,100.0
9800,12.21,326.49,71000.0,10.48,0,0,100.0
12000,12.21,399.78,60000.0,17.32,0,0,100.0
16000,11.58,528.22,300000.0,7.6,0,0,100.0
5600,8.0,175.49,75000.0,13.31,0,0,100.0
1000,8.0,31.34,25000.0,9.26,0,0,100.0
15000,11.89,497.46,130000.0,7.31,0,0,100.0
3200,14.42,110.03,39000.0,3.82,0,0,100.0
7750,9.63,248.74,49000.0,11.36,0,0,100.0
9500,9.63,304.9,55000.0,9.16,0,0,100.0
25000,16.63,141.0,96000.0,18.46,0,0,15.9
3000,14.42,51.58,56160.0,19.85,0,0,50.0
10000,12.21,333.15,35000.0,9.53,0,0,100.0
9000,11.89,50.58,98736.0,8.12,0,0,16.944444444444443
8500,11.89,281.9,45000.0,17.04,0,0,100.0
5000,12.84,168.09,58106.0,0.23,0,0,100.0
7000,12.53,234.27,24996.0,21.08,0,0,100.0
25000,15.05,867.29,120000.0,3.26,1,0,100.0
3800,12.53,127.18,36996.0,12.36,0,0,100.0
6000,8.0,188.02,39000.0,6.65,0,0,100.0
3600,7.37,111.77,44094.0,12.38,0,0,100.0
18000,12.53,602.4,108000.0,11.67,0,0,100.0
8000,7.68,249.53,50000.0,11.59,0,0,100.0
9000,13.79,306.68,80000.0,0.09,1,0,100.0
12450,16.32,439.66,42996.0,12.5,0,0,100.0
4000,12.53,133.87,81996.0,20.91,0,0,100.0
20000,12.84,672.36,42000.0,1.49,0,0,100.0
6400,12.84,215.16,25000.0,15.07,0,0,100.0
3000,15.05,104.08,41600.0,18.95,1,0,100.0
10000,9.32,319.47,35364.0,19.88,0,0,100.0
12000,16.63,425.64,96000.0,15.46,1,0,100.0
9000,8.0,282.03,57000.0,9.62,0,0,100.0
9600,15.37,334.53,70000.0,17.04,0,0,100.0
18000,11.89,596.96,70000.0,11.23,1,0,100.0
6600,14.42,226.93,30000.0,11.08,0,0,100.0
3500,12.53,117.14,128000.0,19.28,0,0,100.0
1500,9.63,48.15,24000.0,9.8,0,0,100.0
2750,15.37,95.83,80000.0,3.55,0,0,100.0
8000,9.32,255.58,44000.0,15.16,0,0,100.0
9575,9.63,307.31,56996.0,10.72,0,0,100.0
10000,9.63,320.95,48000.0,13.8,0,0,100.0
2000,13.16,67.55,25000.0,9.55,0,0,100.0
3600,14.11,123.23,30000.0,0.04,0,0,100.0
4500,15.05,143.97,12000.0,5.8,0,0,92.22222222222223
5200,10.95,170.12,81000.0,10.34,0,0,100.0
15000,12.84,504.27,85000.0,11.92,0,0,100.0
3600,14.11,123.23,37000.0,3.31,1,0,100.0
2775,7.68,86.56,18460.0,4.55,0,0,100.0
17500,7.37,543.3,117500.0,8.61,0,0,100.0
14000,9.63,449.32,125000.0,7.81,0,0,100.0
10000,8.0,313.37,180000.0,7.26,0,0,100.0
1500,14.42,51.58,60000.0,12.04,0,0,100.0
6400,13.16,216.13,80000.0,17.16,0,0,100.0
25000,13.79,851.89,76000.0,4.45,0,0,100.0
10000,16.63,354.7,26000.0,4.62,0,0,100.0
10000,16.0,351.58,87996.0,11.85,0,0,100.0
10000,9.63,320.95,42000.0,1.14,0,0,100.0
4000,14.74,138.15,26004.0,14.72,0,0,100.0
9000,9.32,287.53,112000.0,0.43,0,0,100.0
5000,8.0,156.69,79000.0,0.5,0,0,100.0
13000,16.0,457.05,43200.0,11.08,0,0,100.0
9000,12.53,301.2,91992.0,20.3,0,0,100.0
19200,17.26,687.06,58650.0,9.78,0,0,100.0
9000,15.37,313.62,35000.0,6.27,0,0,100.0
5000,15.37,174.24,38000.0,0.32,0,0,100.0
18000,11.89,596.96,72000.0,22.3,0,0,100.0
4000,16.0,140.63,17600.0,1.7,0,0,100.0
4500,9.63,144.43,38000.0,0.82,0,0,100.0
15250,14.42,524.34,60000.0,20.64,0,0,100.0
12000,12.53,401.6,36000.0,24.6,0,0,100.0
2000,13.79,68.16,53117.0,18.07,0,0,100.0
1600,14.42,55.02,8088.0,19.14,0,0,100.0
4000,15.05,138.77,22000.0,19.75,1,0,100.0
14000,14.42,481.36,37148.8,22.13,0,0,100.0
12000,13.47,407.08,80000.0,23.83,0,0,100.0
5000,9.32,159.74,46800.0,5.05,0,0,100.0
6000,15.37,209.08,88020.0,13.24,0,0,100.0
8000,9.32,255.58,49716.0,14.99,0,0,100.0
4500,12.21,149.92,48500.0,16.7,0,0,100.0
10000,14.11,329.46,45000.0,22.48,0,0,96.25
8000,12.21,266.52,72000.0,9.87,0,0,100.0
9600,15.68,328.14,40000.0,14.1,2,0,97.65625
10000,12.84,336.18,48000.0,4.0,1,0,100.0
16750,12.53,560.56,60000.0,8.56,0,0,100.0
8250,9.32,263.57,39600.0,24.45,0,0,100.0
12000,14.11,410.75,92000.0,7.63,2,0,100.0
10000,12.53,334.67,37800.0,10.38,0,0,100.0
4200,14.11,143.77,18701.0,4.62,0,0,100.0
4200,17.26,150.3,43000.0,12.31,0,0,100.0
10000,12.21,333.15,75000.0,11.02,0,0,100.0
5600,14.42,192.55,32500.0,6.09,0,0,100.0
1500,13.16,50.66,30000.0,10.44,1,0,100.0
5300,7.68,165.32,30929.6,0.58,0,0,100.0
7100,8.0,222.49,65004.0,13.25,0,0,100.0
15000,13.47,379.94,121900.0,14.28,1,0,74.66666666666667
20000,14.74,690.74,78000.0,15.51,0,0,100.0
4800,8.0,150.42,62000.0,1.2,0,0,100.0
7200,12.84,242.05,50004.0,13.17,0,0,100.0
8000,14.74,276.3,30000.0,15.44,1,0,100.0
11000,15.68,385.02,70000.0,14.97,0,0,100.0
4000,15.37,139.39,28000.0,23.83,0,0,100.0
9800,9.32,313.08,34000.0,22.62,0,0,100.0
8000,9.32,255.58,135000.0,5.18,0,0,100.0
5000,13.79,170.38,34152.0,5.69,0,0,100.0
12500,11.89,414.55,60000.0,14.68,0,0,100.0
4750,12.21,158.25,45204.0,20.95,0,0,100.0
10000,14.11,313.2,100000.0,24.34,1,0,91.5
12000,15.68,420.02,45996.0,4.04,0,0,100.0
9600,13.16,324.2,44000.0,5.21,1,0,100.0
12800,14.74,442.08,75000.0,14.96,1,0,100.0
19650,15.37,684.73,51295.0,11.72,0,0,100.0
5000,14.74,172.69,57000.0,9.81,0,0,100.0
5500,14.74,189.96,26784.0,21.33,0,0,100.0
12000,13.16,405.25,84000.0,9.4,0,0,100.0
12000,14.74,414.45,56100.0,3.87,0,0,100.0
4000,7.68,124.77,38000.0,13.45,0,0,100.0
5000,13.79,170.38,34500.0,7.41,0,0,100.0
12800,13.16,432.26,62000.0,3.74,0,0,100.0
6000,15.68,210.01,52000.0,23.35,0,0,100.0
7200,11.89,238.79,44004.0,6.98,0,0,100.0
6000,12.21,199.89,40000.0,0.6,0,0,100.0
10000,12.84,336.18,132000.0,2.0,0,0,100.0
10000,8.0,313.37,60000.0,0.36,0,0,100.0
6000,11.89,198.99,70000.0,7.23,0,0,100.0
15000,16.0,527.36,50000.0,7.92,0,0,100.0
10000,16.32,353.14,48000.0,20.55,0,0,100.0
6250,7.68,194.95,43000.0,21.43,0,0,100.0
12800,13.79,436.17,109000.0,24.88,0,0,100.0
12000,9.63,385.14,75000.0,14.93,0,0,100.0
4800,12.21,159.92,64000.0,16.72,1,0,100.0
25000,12.53,836.66,115000.0,1.39,0,0,100.0
20000,13.79,681.51,138996.0,7.12,0,0,100.0
11000,13.47,373.15,24000.0,13.65,0,0,100.0
20000,17.58,718.84,101004.0,16.93,1,0,100.0
20000,11.89,663.28,44600.0,17.33,0,0,100.0
7000,13.79,238.53,27000.0,21.91,0,0,100.0
25000,15.37,871.16,89900.0,22.59,0,0,100.0
17400,13.47,590.26,107000.0,13.38,0,0,100.0
12000,13.47,407.08,68000.0,21.9,0,0,100.0
5000,13.47,169.62,80004.0,3.67,1,0,100.0
5000,14.42,171.92,107028.0,1.96,0,0,100.0
2000,9.32,63.9,64000.0,12.04,0,0,100.0
15000,13.16,506.56,73500.0,18.87,0,0,100.0
19750,14.11,676.02,65000.0,18.85,0,0,100.0
7000,9.63,224.66,92004.0,8.05,1,0,100.0
12250,13.16,413.69,24000.0,11.35,0,0,100.0
6700,9.63,215.04,13500.0,6.4,0,0,100.0
10000,12.21,333.15,21000.0,8.46,0,0,100.0
15000,13.79,511.14,58000.0,11.07,0,0,100.0
1600,14.42,55.02,25700.0,12.98,0,0,100.0
5600,12.53,187.42,35000.0,14.43,0,0,100.0
5000,12.84,168.09,30000.0,2.6,0,0,100.0
24000,13.47,814.15,100000.0,7.25,0,0,100.0
5500,15.05,190.81,43004.0,12.7,1,0,100.0
2000,13.47,67.85,19632.0,16.32,0,0,100.0
8400,13.47,284.95,62000.0,13.53,0,0,100.0
4500,15.05,156.12,82000.0,11.56,2,0,100.0
7200,13.47,244.25,88500.0,12.83,0,0,100.0
10000,15.05,346.92,47004.0,20.19,0,0,100.0
9500,11.26,312.21,72000.0,3.73,0,0,100.0
9000,13.16,303.94,40000.0,9.66,0,0,100.0
1500,14.42,51.58,75764.0,11.4,0,0,100.0
8500,15.05,294.88,22000.0,13.75,0,0,100.0
20000,12.21,666.3,120000.0,8.22,0,0,100.0
7500,15.05,260.19,234600.0,15.01,0,0,100.0
5000,12.53,167.34,105000.0,23.9,0,0,100.0
6000,9.32,191.69,57000.0,11.56,0,0,100.0
6000,9.32,191.69,67000.0,19.45,0,0,100.0
3500,14.74,120.88,97992.0,19.94,0,0,100.0
16000,13.47,542.77,210000.0,14.93,0,0,100.0
12000,14.11,410.75,62204.0,22.03,0,0,100.0
16000,9.63,513.51,120000.0,2.5,0,0,100.0
20000,12.21,666.3,51500.0,3.1,0,0,100.0
10000,13.79,340.76,34500.0,14.71,0,0,100.0
10000,16.95,356.27,60000.0,11.18,0,0,100.0
3000,6.0,91.27,17916.0,5.69,0,0,100.0
13750,15.05,477.01,30000.0,17.96,0,0,100.0
20000,14.74,690.74,45000.0,9.31,0,0,100.0
11500,13.79,391.87,45900.0,10.3,3,0,100.0
3250,15.68,113.76,12000.0,11.8,0,0,100.0
12000,12.21,399.78,60000.0,16.16,0,0,100.0
13450,16.32,474.97,87805.0,18.64,1,0,100.0
20000,14.42,687.66,72000.0,23.25,0,0,100.0
15000,12.84,504.27,65000.0,6.65,0,0,100.0
25000,17.26,894.61,265000.0,12.76,0,0,100.0
2500,12.84,84.05,43000.0,8.76,0,0,100.0
20000,12.84,672.36,87988.32,1.95,0,0,100.0
20000,15.05,693.83,79404.0,15.32,0,0,100.0
5000,9.32,159.74,25000.0,3.89,0,0,100.0
12000,7.68,374.29,69996.0,12.62,0,0,100.0
8000,7.37,248.37,65004.0,2.77,0,0,100.0
3000,15.37,104.54,60000.0,1.0,0,0,100.0
5000,8.0,156.69,55000.0,9.05,0,0,100.0
20000,14.42,687.66,259000.0,16.97,0,0,100.0
2000,9.32,63.9,56496.0,5.71,0,0,100.0
10000,9.63,320.95,40000.0,12.81,0,0,100.0
4000,8.0,125.35,69996.0,8.78,0,0,100.0
15000,12.21,499.73,103363.0,8.57,0,0,100.0
8000,13.79,272.61,21000.0,11.43,0,0,100.0
8400,8.0,263.23,70000.0,3.05,0,0,100.0
10000,9.63,320.95,50280.0,13.77,0,0,100.0
12000,13.47,407.08,25568.0,9.2,0,0,100.0
10000,14.11,342.29,160000.0,9.27,1,0,100.0
16500,9.32,527.13,63504.0,8.35,0,0,100.0
6800,14.11,232.76,37500.0,10.3,1,0,100.0
12000,9.63,385.14,55032.0,21.17,0,0,100.0
9400,16.32,331.95,50000.0,1.46,0,0,100.0
12000,13.47,407.08,60000.0,15.12,0,0,100.0
6000,11.89,198.99,66000.0,21.07,0,0,100.0
5500,8.0,172.35,81000.0,9.87,0,0,100.0
7750,12.21,258.2,41700.0,17.78,0,0,100.0
7000,13.47,237.46,37120.0,14.71,0,0,100.0
11500,16.0,404.31,34928.12,21.09,0,0,100.0
16000,12.84,537.89,41900.0,10.37,0,0,100.0
1925,12.84,64.72,15000.0,10.48,0,0,100.0
19000,12.21,632.99,105000.0,15.51,0,0,100.0
25000,13.16,844.26,125000.0,8.24,0,0,100.0
7500,15.37,261.35,35004.0,24.61,0,0,100.0
7000,15.68,245.02,25200.0,5.57,0,0,100.0
15000,16.32,529.71,65000.0,16.39,0,0,100.0
10000,7.68,311.91,24000.0,0.0,0,0,100.0
5000,13.16,168.86,33000.0,14.0,0,0,100.0
8000,14.74,276.3,45000.0,24.08,0,0,100.0
5500,8.0,172.35,32004.0,19.2,0,0,100.0
7000,16.32,247.2,55000.0,3.99,1,0,100.0
10000,9.63,320.95,37965.24,15.05,0,0,100.0
7000,15.68,245.02,46000.0,20.87,0,0,100.0
11200,14.74,386.82,63800.0,16.21,0,0,100.0
24000,12.84,806.83,75000.0,18.51,0,0,100.0
15000,8.0,470.05,70500.0,17.11,0,0,100.0
3200,8.0,100.28,44000.0,17.92,0,0,100.0
10725,13.16,362.19,55000.0,12.09,0,0,100.0
3500,12.53,117.14,35000.0,13.39,0,0,100.0
18000,12.21,599.67,52526.0,13.36,0,0,100.0
12000,15.05,416.3,29000.0,2.48,0,0,100.0
5000,9.63,160.48,76344.0,8.63,0,0,100.0
12000,13.16,405.25,55000.0,13.16,0,0,100.0
15000,15.68,525.03,113000.0,13.12,0,0,100.0
20000,12.53,669.33,68000.0,18.23,0,0,100.0
11000,13.79,374.84,69996.0,14.8,1,0,100.0
8000,12.84,268.95,42000.0,14.2,0,0,100.0
20000,12.21,666.3,85000.0,3.04,0,0,100.0
8000,15.68,280.02,80000.0,16.3,0,0,100.0
1600,7.68,49.91,23000.0,4.64,0,0,100.0
5000,9.63,160.48,95004.0,15.4,0,0,100.0
10000,8.0,313.37,84996.0,1.06,0,0,100.0
8400,13.79,286.24,45000.0,24.75,0,0,100.0
16000,11.89,530.63,85000.0,2.61,0,0,100.0
11250,13.16,379.92,75000.0,18.69,0,0,100.0
10000,11.89,331.64,53000.0,17.12,0,0,100.0
7500,12.53,251.0,40000.0,12.87,0,0,100.0
8500,14.11,290.95,54996.0,1.0,0,0,100.0
14500,14.42,498.55,30000.0,18.04,0,0,100.0
10000,9.32,319.47,55000.0,0.39,0,0,100.0
12000,7.37,372.55,50004.0,10.1,0,0,100.0
13000,9.63,417.23,42000.0,16.14,0,0,100.0
6000,8.0,188.02,60000.0,1.06,0,0,100.0
4800,15.37,167.27,15996.0,9.98,0,0,100.0
13000,12.53,435.07,65004.0,17.11,0,0,100.0
5000,9.32,159.74,50000.0,17.57,0,0,100.0
1500,14.74,51.81,38004.0,1.04,0,0,100.0
10500,11.89,348.23,113000.0,6.02,0,0,100.0
12000,12.21,399.78,36000.0,20.33,0,0,100.0
13200,13.47,447.78,40000.0,12.72,0,0,100.0
10750,15.37,374.6,41000.0,23.33,0,0,100.0
6000,8.0,188.02,44500.0,6.44,0,0,100.0
8500,13.16,287.05,75000.0,12.27,0,0,100.0
6500,13.79,221.5,38004.0,23.37,1,0,100.0
6000,13.79,204.46,26500.0,5.34,1,0,100.0
16000,14.74,552.59,54396.0,9.13,0,0,100.0
25000,12.53,836.66,150000.0,2.86,0,0,100.0
4200,16.0,147.67,26000.0,21.69,0,0,100.0
20000,14.11,684.58,84996.0,19.27,0,0,100.0
16000,16.63,567.52,70000.0,0.26,0,0,100.0
15000,16.0,527.36,62000.0,7.88,0,0,100.0
8000,16.0,281.26,38400.0,2.31,1,0,100.0
15000,12.21,499.73,150000.0,17.84,0,0,100.0
3600,12.21,119.94,30000.0,0.6,0,0,100.0
11000,15.05,381.61,35000.0,7.78,0,0,100.0
15000,12.84,504.27,102000.0,12.46,0,0,100.0
6500,9.32,207.66,31400.0,12.08,0,0,100.0
6000,11.89,198.99,38004.0,22.58,0,0,100.0
2500,14.74,86.35,17676.0,19.08,0,0,100.0
9000,11.89,298.48,85000.0,8.84,0,0,100.0
5000,12.21,166.58,74000.0,17.56,0,0,100.0
7000,9.63,224.66,105000.0,3.19,0,0,100.0
5000,14.11,171.15,25740.0,6.2,1,0,100.0
5500,12.53,184.07,27996.0,22.72,0,0,100.0
15000,16.63,532.05,46000.0,7.93,0,0,100.0
9250,12.53,309.57,13000.0,0.92,0,0,100.0
5000,13.16,168.86,58000.0,0.12,0,0,100.0
10000,16.63,354.7,85000.0,15.61,0,0,100.0
10000,8.0,313.37,111150.0,0.49,0,0,100.0
2600,12.53,87.02,16000.0,19.2,0,0,100.0
4900,14.11,167.73,53000.0,3.22,0,0,100.0
5775,9.63,185.35,36900.0,7.15,0,0,100.0
24000,16.32,847.53,79996.0,14.93,0,0,100.0
8500,14.42,292.26,85000.0,6.11,0,0,100.0
10400,7.37,322.88,48000.0,12.07,0,0,100.0
12000,12.53,401.6,53004.0,16.26,0,0,100.0
12000,9.63,385.14,210000.0,13.14,0,0,100.0
15000,12.84,504.27,30000.0,12.92,0,0,100.0
15000,12.84,504.27,70000.0,0.26,0,0,100.0
12000,13.16,405.25,43000.0,7.14,0,0,100.0
5000,11.89,165.82,48000.0,18.13,0,0,100.0
5550,15.37,193.4,45300.0,8.26,0,0,100.0
18000,12.84,605.13,55000.0,7.29,0,0,100.0
11850,14.11,405.62,48500.0,20.96,0,0,100.0
12000,14.42,412.6,37000.0,7.91,0,0,100.0
6000,8.0,188.02,23198.0,8.95,0,0,100.0
17000,13.16,574.1,51996.0,16.87,0,0,100.0
22000,16.63,780.34,66000.0,14.96,0,0,100.0
7500,13.79,255.57,32000.0,9.86,1,0,100.0
10000,15.68,350.02,57000.0,7.62,0,0,100.0
6000,9.63,192.57,44000.0,4.99,0,0,100.0
2400,14.42,82.52,25000.0,12.38,0,0,100.0
13750,13.79,468.54,33000.0,20.36,0,0,100.0
20000,12.53,669.33,90000.0,0.68,0,0,100.0
25000,12.53,836.66,85000.0,16.24,0,0,100.0
12000,9.63,385.14,60000.0,6.76,0,0,100.0
4000,13.47,135.7,20000.0,15.06,1,0,100.0
10000,13.79,340.76,47000.0,23.69,1,0,100.0
2400,13.16,81.05,77700.0,19.1,0,0,100.0
10000,11.89,331.64,54480.0,21.54,0,0,100.0
3000,8.0,94.01,43500.0,5.49,0,0,100.0
7200,7.68,224.58,85000.0,16.72,0,0,100.0
10000,12.84,336.18,28000.0,10.89,0,0,100.0
10000,13.47,339.23,75000.0,8.54,0,0,100.0
12000,9.32,383.37,143150.0,4.69,0,0,100.0
14100,8.0,441.84,63000.0,10.82,0,0,100.0
16800,7.37,521.57,78000.0,1.15,0,0,100.0
10000,13.16,337.71,33500.0,17.37,0,0,100.0
5000,9.63,160.48,45204.0,11.12,0,0,100.0
10000,12.21,333.15,56500.0,19.2,0,0,100.0
10000,14.11,342.29,85000.0,3.92,2,0,100.0
11000,9.32,351.42,65867.36,19.15,0,0,100.0
5000,13.16,168.86,142000.0,23.26,0,0,100.0
12000,16.0,421.89,36000.0,0.33,1,0,100.0
8500,7.37,263.89,28800.0,19.83,0,0,100.0
1000,7.68,31.2,91000.0,9.77,0,0,100.0
1400,12.53,46.86,66500.0,14.29,0,0,100.0
9250,13.16,312.38,52000.0,21.9,0,0,100.0
10000,13.79,340.76,40000.0,21.66,0,0,100.0
7000,14.74,241.76,35482.2,17.28,0,0,100.0
14000,15.68,490.03,55000.0,18.92,0,0,100.0
10000,13.79,340.76,65000.0,18.2,0,0,100.0
8500,8.0,266.36,83000.0,6.75,0,0,100.0
4000,8.0,125.35,48000.0,2.77,0,0,100.0
17000,9.63,545.61,89004.0,14.71,0,0,100.0
15000,16.95,534.41,47000.0,0.38,0,0,100.0
20500,13.16,692.29,70000.0,20.06,0,0,100.0
5400,12.84,181.54,29996.0,1.72,0,0,100.0
10000,11.89,331.64,45000.0,21.95,0,0,100.0
12000,12.53,401.6,88000.0,11.15,0,0,100.0
8000,14.74,276.3,101000.0,6.42,2,0,100.0
3500,11.89,116.08,30000.0,11.68,0,0,100.0
11000,15.68,385.02,50004.0,13.94,0,0,100.0
10000,9.63,320.95,102000.0,2.47,0,0,100.0
3500,16.0,123.06,35000.0,23.45,0,0,100.0
18000,16.0,632.84,70000.0,8.66,0,0,100.0
11100,9.63,356.25,25000.0,17.71,0,0,100.0
9250,13.79,315.2,49500.0,15.85,0,0,100.0
12800,14.11,438.13,90600.0,20.33,0,0,100.0
16000,12.21,533.04,86000.0,10.74,0,0,100.0
8000,13.79,272.61,75000.0,12.78,0,0,100.0
6000,9.32,191.69,41000.0,10.77,0,0,100.0
6400,13.16,216.13,56000.0,12.45,0,0,100.0
9100,10.95,297.7,81204.0,0.15,1,0,100.0
7000,9.32,223.63,72000.0,18.5,0,0,100.0
6850,13.47,232.37,100000.0,11.62,0,0,100.0
6000,9.32,191.69,45000.0,1.33,0,0,100.0
1200,12.21,39.98,31200.0,4.54,0,0,100.0
11100,12.21,369.8,32244.0,23.71,0,0,100.0
8700,13.47,295.13,70236.0,20.43,0,0,100.0
6500,8.0,203.69,92000.0,6.59,0,0,100.0
8000,9.63,256.76,42000.0,9.03,0,0,100.0
10000,14.11,342.29,67000.0,6.86,0,0,100.0
7000,9.63,224.66,24000.0,7.85,0,0,100.0
2000,7.37,62.1,65000.0,2.38,0,0,100.0
9600,14.74,331.56,55004.0,20.88,0,0,100.0
11750,13.47,398.6,98000.0,16.4,0,0,100.0
6000,8.0,188.02,92004.0,5.07,0,0,100.0
15250,15.05,529.05,45500.0,11.76,0,0,100.0
15000,15.05,520.37,42000.0,15.43,0,0,100.0
1400,15.37,48.79,36000.0,5.07,0,0,100.0
8000,10.95,261.71,39996.0,22.98,0,0,100.0
6000,12.84,201.71,42000.0,15.29,1,0,100.0
